,Unnamed: 0.1,Unnamed: 0,_id,price,bedrooms,bathrooms,summary,text,latitude,longitude,property_type,lease,image_url,image_prediction
169,169,169,141790469,1200000,4,2.0,"OPEN HOUSE - SATURDAY 25TH NOVEMBER, 11AM-1PM. BY APPOINTMENT ONLY. An exceptional and unique end of terrace, beautifully renovated house, in this popular street off Battersea Park Road.","An exceptional and unique end of terrace, beautifully renovated house, in this popular street off Battersea Park Road.<br /><br />Presented in fantastic order this beautiful home offers wonderful entertaining space with a large double reception room leading onto an  eat in kitchen and subsequently a delightful courtyard garden. The property has been re-wired and is a smart home installed with Lutron wiring.<br /><br />The property further comprises 4 double bedrooms, 3 bathrooms (two of which are en-suite), private rear garden and is well maintained throughout.<br /><br />Home Road is excellently located to the west of the stunning Battersea Park and off Battersea Park Road. The nearest rail station is Clapham Junction Overground which is close by. The renowned St Thomas's school is only  a short walk and Home Road is well positioned to benefit from the many restaurants, cafes and bars of Battersea Park Road as well as the newly opened amenities of Battersea Power Station.<br /><br />Selling your property in Home Road? Trying to find your perfect home to buy? Register with <strong>Chestertons Battersea Park</strong> to get the full picture from the experts in the Battersea Park market. <br /><br />Our China Desk is here for you, if Chinese is your preferred language, please get in touch via WeChat (<strong>ChestertonsChinaDesk</strong>)",51.471376,-0.170035,End of Terrace,FREEHOLD,https://media.rightmove.co.uk/136k/135410/141790469/135410_BPS230167_IMG_15_0000.jpeg,house facade
170,170,170,141790256,625000,2,1.0,"A beautifully presented period purpose built maisonette with private entrance door set on a hugely sought after road close to Earlsfield, Southfields and Wimbledon Park","A beautifully presented period purpose built maisonette with private entrance door set on a hugely sought after road close to Earlsfield, Southfields and Wimbledon Park<br />This superb maisonette has wonderful high ceilings, two generous double bedrooms, lovely bathroom and separate wc and an amazing kitchen/dining/reception room leading out to a south east facing garden",51.4422,-0.19621,Maisonette,SHARE_OF_FREEHOLD,https://media.rightmove.co.uk/56k/55441/141790256/55441_2225066_IMG_00_0000.jpeg,bedroom
171,171,171,141790256,625000,2,1.0,"A beautifully presented period purpose built maisonette with private entrance door set on a hugely sought after road close to Earlsfield, Southfields and Wimbledon Park","A beautifully presented period purpose built maisonette with private entrance door set on a hugely sought after road close to Earlsfield, Southfields and Wimbledon Park<br />This superb maisonette has wonderful high ceilings, two generous double bedrooms, lovely bathroom and separate wc and an amazing kitchen/dining/reception room leading out to a south east facing garden",51.4422,-0.19621,Maisonette,SHARE_OF_FREEHOLD,https://media.rightmove.co.uk/56k/55441/141790256/55441_2225066_IMG_01_0000.jpeg,kitchen
172,172,172,141790256,625000,2,1.0,"A beautifully presented period purpose built maisonette with private entrance door set on a hugely sought after road close to Earlsfield, Southfields and Wimbledon Park","A beautifully presented period purpose built maisonette with private entrance door set on a hugely sought after road close to Earlsfield, Southfields and Wimbledon Park<br />This superb maisonette has wonderful high ceilings, two generous double bedrooms, lovely bathroom and separate wc and an amazing kitchen/dining/reception room leading out to a south east facing garden",51.4422,-0.19621,Maisonette,SHARE_OF_FREEHOLD,https://media.rightmove.co.uk/56k/55441/141790256/55441_2225066_IMG_02_0000.jpeg,bedroom
173,173,173,141790256,625000,2,1.0,"A beautifully presented period purpose built maisonette with private entrance door set on a hugely sought after road close to Earlsfield, Southfields and Wimbledon Park","A beautifully presented period purpose built maisonette with private entrance door set on a hugely sought after road close to Earlsfield, Southfields and Wimbledon Park<br />This superb maisonette has wonderful high ceilings, two generous double bedrooms, lovely bathroom and separate wc and an amazing kitchen/dining/reception room leading out to a south east facing garden",51.4422,-0.19621,Maisonette,SHARE_OF_FREEHOLD,https://media.rightmove.co.uk/56k/55441/141790256/55441_2225066_IMG_03_0000.jpeg,house facade
174,174,174,141790256,625000,2,1.0,"A beautifully presented period purpose built maisonette with private entrance door set on a hugely sought after road close to Earlsfield, Southfields and Wimbledon Park","A beautifully presented period purpose built maisonette with private entrance door set on a hugely sought after road close to Earlsfield, Southfields and Wimbledon Park<br />This superb maisonette has wonderful high ceilings, two generous double bedrooms, lovely bathroom and separate wc and an amazing kitchen/dining/reception room leading out to a south east facing garden",51.4422,-0.19621,Maisonette,SHARE_OF_FREEHOLD,https://media.rightmove.co.uk/56k/55441/141790256/55441_2225066_IMG_04_0000.jpeg,living room
175,175,175,141790256,625000,2,1.0,"A beautifully presented period purpose built maisonette with private entrance door set on a hugely sought after road close to Earlsfield, Southfields and Wimbledon Park","A beautifully presented period purpose built maisonette with private entrance door set on a hugely sought after road close to Earlsfield, Southfields and Wimbledon Park<br />This superb maisonette has wonderful high ceilings, two generous double bedrooms, lovely bathroom and separate wc and an amazing kitchen/dining/reception room leading out to a south east facing garden",51.4422,-0.19621,Maisonette,SHARE_OF_FREEHOLD,https://media.rightmove.co.uk/56k/55441/141790256/55441_2225066_IMG_05_0000.jpeg,bathroom
176,176,176,141790256,625000,2,1.0,"A beautifully presented period purpose built maisonette with private entrance door set on a hugely sought after road close to Earlsfield, Southfields and Wimbledon Park","A beautifully presented period purpose built maisonette with private entrance door set on a hugely sought after road close to Earlsfield, Southfields and Wimbledon Park<br />This superb maisonette has wonderful high ceilings, two generous double bedrooms, lovely bathroom and separate wc and an amazing kitchen/dining/reception room leading out to a south east facing garden",51.4422,-0.19621,Maisonette,SHARE_OF_FREEHOLD,https://media.rightmove.co.uk/56k/55441/141790256/55441_2225066_IMG_06_0000.jpeg,living room
177,177,177,141790256,625000,2,1.0,"A beautifully presented period purpose built maisonette with private entrance door set on a hugely sought after road close to Earlsfield, Southfields and Wimbledon Park","A beautifully presented period purpose built maisonette with private entrance door set on a hugely sought after road close to Earlsfield, Southfields and Wimbledon Park<br />This superb maisonette has wonderful high ceilings, two generous double bedrooms, lovely bathroom and separate wc and an amazing kitchen/dining/reception room leading out to a south east facing garden",51.4422,-0.19621,Maisonette,SHARE_OF_FREEHOLD,https://media.rightmove.co.uk/56k/55441/141790256/55441_2225066_IMG_07_0000.jpeg,bedroom
178,178,178,141790256,625000,2,1.0,"A beautifully presented period purpose built maisonette with private entrance door set on a hugely sought after road close to Earlsfield, Southfields and Wimbledon Park","A beautifully presented period purpose built maisonette with private entrance door set on a hugely sought after road close to Earlsfield, Southfields and Wimbledon Park<br />This superb maisonette has wonderful high ceilings, two generous double bedrooms, lovely bathroom and separate wc and an amazing kitchen/dining/reception room leading out to a south east facing garden",51.4422,-0.19621,Maisonette,SHARE_OF_FREEHOLD,https://media.rightmove.co.uk/56k/55441/141790256/55441_2225066_IMG_08_0000.jpeg,living room
179,179,179,141790256,625000,2,1.0,"A beautifully presented period purpose built maisonette with private entrance door set on a hugely sought after road close to Earlsfield, Southfields and Wimbledon Park","A beautifully presented period purpose built maisonette with private entrance door set on a hugely sought after road close to Earlsfield, Southfields and Wimbledon Park<br />This superb maisonette has wonderful high ceilings, two generous double bedrooms, lovely bathroom and separate wc and an amazing kitchen/dining/reception room leading out to a south east facing garden",51.4422,-0.19621,Maisonette,SHARE_OF_FREEHOLD,https://media.rightmove.co.uk/56k/55441/141790256/55441_2225066_IMG_09_0000.jpeg,bedroom
180,180,180,141790256,625000,2,1.0,"A beautifully presented period purpose built maisonette with private entrance door set on a hugely sought after road close to Earlsfield, Southfields and Wimbledon Park","A beautifully presented period purpose built maisonette with private entrance door set on a hugely sought after road close to Earlsfield, Southfields and Wimbledon Park<br />This superb maisonette has wonderful high ceilings, two generous double bedrooms, lovely bathroom and separate wc and an amazing kitchen/dining/reception room leading out to a south east facing garden",51.4422,-0.19621,Maisonette,SHARE_OF_FREEHOLD,https://media.rightmove.co.uk/56k/55441/141790256/55441_2225066_IMG_10_0000.jpeg,living room
181,181,181,141789968,550000,1,1.0,"A one-bedroom penthouse apartment with far-reaching views over London. Situated in the handsome Art Deco building, Hightrees House, this fantastic apartment has a wrap-around balcony and floor-to-ceiling glass windows in the reception allowing unrivaled views over central and west Lond...","A secluded, one-bedroom penthouse apartment with far-reaching views over Clapham common and the city of London skyline.<br /><br />Situated in the handsome Art Deco building, Hightrees House, this fantastic penthouse apartment has a private south-west facing wrap-around balcony and outdoor entertaining space. Floor-to-ceiling glass windows, allow unobstructed light and views across the city and the South West. The spacious double bedroom has large built in, full height wardrobes and cupboard storage with access to the balcony. <br /><br />The kitchen has stone worktops and is fully equipped with appliances. There is a family size bathroom with overhead shower and large heated towel rail. The large hallway has extensive cupboard storage. <br /><br />This property also enjoys access to a communal roof top terrace, communal gardens, on site concierge and parcel delivery room, private onsite gym, heated indoor swimming pool with changing rooms, secure bicycle storage, CCTV throughout and off-street, allocated parking space. <br /><br />Hightrees House is adjacent to Clapham Common. Clapham South underground station (Zone 2) is only 352 yards away with access to numerous shops (M&S, Tesco’s, Moxsons Fishmongers) bars, restaurants and cafe’s. <br /><br />",51.453312,-0.151772,Flat,SHARE_OF_FREEHOLD,https://media.rightmove.co.uk/239k/238745/141789968/238745_RIC230063_IMG_00_0000.jpeg,home hallway
182,182,182,141789968,550000,1,1.0,"A one-bedroom penthouse apartment with far-reaching views over London. Situated in the handsome Art Deco building, Hightrees House, this fantastic apartment has a wrap-around balcony and floor-to-ceiling glass windows in the reception allowing unrivaled views over central and west Lond...","A secluded, one-bedroom penthouse apartment with far-reaching views over Clapham common and the city of London skyline.<br /><br />Situated in the handsome Art Deco building, Hightrees House, this fantastic penthouse apartment has a private south-west facing wrap-around balcony and outdoor entertaining space. Floor-to-ceiling glass windows, allow unobstructed light and views across the city and the South West. The spacious double bedroom has large built in, full height wardrobes and cupboard storage with access to the balcony. <br /><br />The kitchen has stone worktops and is fully equipped with appliances. There is a family size bathroom with overhead shower and large heated towel rail. The large hallway has extensive cupboard storage. <br /><br />This property also enjoys access to a communal roof top terrace, communal gardens, on site concierge and parcel delivery room, private onsite gym, heated indoor swimming pool with changing rooms, secure bicycle storage, CCTV throughout and off-street, allocated parking space. <br /><br />Hightrees House is adjacent to Clapham Common. Clapham South underground station (Zone 2) is only 352 yards away with access to numerous shops (M&S, Tesco’s, Moxsons Fishmongers) bars, restaurants and cafe’s. <br /><br />",51.453312,-0.151772,Flat,SHARE_OF_FREEHOLD,https://media.rightmove.co.uk/239k/238745/141789968/238745_RIC230063_IMG_01_0000.jpeg,home hallway
183,183,183,141789968,550000,1,1.0,"A one-bedroom penthouse apartment with far-reaching views over London. Situated in the handsome Art Deco building, Hightrees House, this fantastic apartment has a wrap-around balcony and floor-to-ceiling glass windows in the reception allowing unrivaled views over central and west Lond...","A secluded, one-bedroom penthouse apartment with far-reaching views over Clapham common and the city of London skyline.<br /><br />Situated in the handsome Art Deco building, Hightrees House, this fantastic penthouse apartment has a private south-west facing wrap-around balcony and outdoor entertaining space. Floor-to-ceiling glass windows, allow unobstructed light and views across the city and the South West. The spacious double bedroom has large built in, full height wardrobes and cupboard storage with access to the balcony. <br /><br />The kitchen has stone worktops and is fully equipped with appliances. There is a family size bathroom with overhead shower and large heated towel rail. The large hallway has extensive cupboard storage. <br /><br />This property also enjoys access to a communal roof top terrace, communal gardens, on site concierge and parcel delivery room, private onsite gym, heated indoor swimming pool with changing rooms, secure bicycle storage, CCTV throughout and off-street, allocated parking space. <br /><br />Hightrees House is adjacent to Clapham Common. Clapham South underground station (Zone 2) is only 352 yards away with access to numerous shops (M&S, Tesco’s, Moxsons Fishmongers) bars, restaurants and cafe’s. <br /><br />",51.453312,-0.151772,Flat,SHARE_OF_FREEHOLD,https://media.rightmove.co.uk/239k/238745/141789968/238745_RIC230063_IMG_02_0000.jpeg,wardrobe
184,184,184,141789968,550000,1,1.0,"A one-bedroom penthouse apartment with far-reaching views over London. Situated in the handsome Art Deco building, Hightrees House, this fantastic apartment has a wrap-around balcony and floor-to-ceiling glass windows in the reception allowing unrivaled views over central and west Lond...","A secluded, one-bedroom penthouse apartment with far-reaching views over Clapham common and the city of London skyline.<br /><br />Situated in the handsome Art Deco building, Hightrees House, this fantastic penthouse apartment has a private south-west facing wrap-around balcony and outdoor entertaining space. Floor-to-ceiling glass windows, allow unobstructed light and views across the city and the South West. The spacious double bedroom has large built in, full height wardrobes and cupboard storage with access to the balcony. <br /><br />The kitchen has stone worktops and is fully equipped with appliances. There is a family size bathroom with overhead shower and large heated towel rail. The large hallway has extensive cupboard storage. <br /><br />This property also enjoys access to a communal roof top terrace, communal gardens, on site concierge and parcel delivery room, private onsite gym, heated indoor swimming pool with changing rooms, secure bicycle storage, CCTV throughout and off-street, allocated parking space. <br /><br />Hightrees House is adjacent to Clapham Common. Clapham South underground station (Zone 2) is only 352 yards away with access to numerous shops (M&S, Tesco’s, Moxsons Fishmongers) bars, restaurants and cafe’s. <br /><br />",51.453312,-0.151772,Flat,SHARE_OF_FREEHOLD,https://media.rightmove.co.uk/239k/238745/141789968/238745_RIC230063_IMG_03_0000.jpeg,elevator
185,185,185,141789968,550000,1,1.0,"A one-bedroom penthouse apartment with far-reaching views over London. Situated in the handsome Art Deco building, Hightrees House, this fantastic apartment has a wrap-around balcony and floor-to-ceiling glass windows in the reception allowing unrivaled views over central and west Lond...","A secluded, one-bedroom penthouse apartment with far-reaching views over Clapham common and the city of London skyline.<br /><br />Situated in the handsome Art Deco building, Hightrees House, this fantastic penthouse apartment has a private south-west facing wrap-around balcony and outdoor entertaining space. Floor-to-ceiling glass windows, allow unobstructed light and views across the city and the South West. The spacious double bedroom has large built in, full height wardrobes and cupboard storage with access to the balcony. <br /><br />The kitchen has stone worktops and is fully equipped with appliances. There is a family size bathroom with overhead shower and large heated towel rail. The large hallway has extensive cupboard storage. <br /><br />This property also enjoys access to a communal roof top terrace, communal gardens, on site concierge and parcel delivery room, private onsite gym, heated indoor swimming pool with changing rooms, secure bicycle storage, CCTV throughout and off-street, allocated parking space. <br /><br />Hightrees House is adjacent to Clapham Common. Clapham South underground station (Zone 2) is only 352 yards away with access to numerous shops (M&S, Tesco’s, Moxsons Fishmongers) bars, restaurants and cafe’s. <br /><br />",51.453312,-0.151772,Flat,SHARE_OF_FREEHOLD,https://media.rightmove.co.uk/239k/238745/141789968/238745_RIC230063_IMG_04_0000.jpeg,yard
186,186,186,141789968,550000,1,1.0,"A one-bedroom penthouse apartment with far-reaching views over London. Situated in the handsome Art Deco building, Hightrees House, this fantastic apartment has a wrap-around balcony and floor-to-ceiling glass windows in the reception allowing unrivaled views over central and west Lond...","A secluded, one-bedroom penthouse apartment with far-reaching views over Clapham common and the city of London skyline.<br /><br />Situated in the handsome Art Deco building, Hightrees House, this fantastic penthouse apartment has a private south-west facing wrap-around balcony and outdoor entertaining space. Floor-to-ceiling glass windows, allow unobstructed light and views across the city and the South West. The spacious double bedroom has large built in, full height wardrobes and cupboard storage with access to the balcony. <br /><br />The kitchen has stone worktops and is fully equipped with appliances. There is a family size bathroom with overhead shower and large heated towel rail. The large hallway has extensive cupboard storage. <br /><br />This property also enjoys access to a communal roof top terrace, communal gardens, on site concierge and parcel delivery room, private onsite gym, heated indoor swimming pool with changing rooms, secure bicycle storage, CCTV throughout and off-street, allocated parking space. <br /><br />Hightrees House is adjacent to Clapham Common. Clapham South underground station (Zone 2) is only 352 yards away with access to numerous shops (M&S, Tesco’s, Moxsons Fishmongers) bars, restaurants and cafe’s. <br /><br />",51.453312,-0.151772,Flat,SHARE_OF_FREEHOLD,https://media.rightmove.co.uk/239k/238745/141789968/238745_RIC230063_IMG_05_0000.jpeg,kitchen
187,187,187,141789968,550000,1,1.0,"A one-bedroom penthouse apartment with far-reaching views over London. Situated in the handsome Art Deco building, Hightrees House, this fantastic apartment has a wrap-around balcony and floor-to-ceiling glass windows in the reception allowing unrivaled views over central and west Lond...","A secluded, one-bedroom penthouse apartment with far-reaching views over Clapham common and the city of London skyline.<br /><br />Situated in the handsome Art Deco building, Hightrees House, this fantastic penthouse apartment has a private south-west facing wrap-around balcony and outdoor entertaining space. Floor-to-ceiling glass windows, allow unobstructed light and views across the city and the South West. The spacious double bedroom has large built in, full height wardrobes and cupboard storage with access to the balcony. <br /><br />The kitchen has stone worktops and is fully equipped with appliances. There is a family size bathroom with overhead shower and large heated towel rail. The large hallway has extensive cupboard storage. <br /><br />This property also enjoys access to a communal roof top terrace, communal gardens, on site concierge and parcel delivery room, private onsite gym, heated indoor swimming pool with changing rooms, secure bicycle storage, CCTV throughout and off-street, allocated parking space. <br /><br />Hightrees House is adjacent to Clapham Common. Clapham South underground station (Zone 2) is only 352 yards away with access to numerous shops (M&S, Tesco’s, Moxsons Fishmongers) bars, restaurants and cafe’s. <br /><br />",51.453312,-0.151772,Flat,SHARE_OF_FREEHOLD,https://media.rightmove.co.uk/239k/238745/141789968/238745_RIC230063_IMG_06_0000.jpeg,wardrobe
188,188,188,141789968,550000,1,1.0,"A one-bedroom penthouse apartment with far-reaching views over London. Situated in the handsome Art Deco building, Hightrees House, this fantastic apartment has a wrap-around balcony and floor-to-ceiling glass windows in the reception allowing unrivaled views over central and west Lond...","A secluded, one-bedroom penthouse apartment with far-reaching views over Clapham common and the city of London skyline.<br /><br />Situated in the handsome Art Deco building, Hightrees House, this fantastic penthouse apartment has a private south-west facing wrap-around balcony and outdoor entertaining space. Floor-to-ceiling glass windows, allow unobstructed light and views across the city and the South West. The spacious double bedroom has large built in, full height wardrobes and cupboard storage with access to the balcony. <br /><br />The kitchen has stone worktops and is fully equipped with appliances. There is a family size bathroom with overhead shower and large heated towel rail. The large hallway has extensive cupboard storage. <br /><br />This property also enjoys access to a communal roof top terrace, communal gardens, on site concierge and parcel delivery room, private onsite gym, heated indoor swimming pool with changing rooms, secure bicycle storage, CCTV throughout and off-street, allocated parking space. <br /><br />Hightrees House is adjacent to Clapham Common. Clapham South underground station (Zone 2) is only 352 yards away with access to numerous shops (M&S, Tesco’s, Moxsons Fishmongers) bars, restaurants and cafe’s. <br /><br />",51.453312,-0.151772,Flat,SHARE_OF_FREEHOLD,https://media.rightmove.co.uk/239k/238745/141789968/238745_RIC230063_IMG_07_0000.jpeg,home hallway
189,189,189,141789968,550000,1,1.0,"A one-bedroom penthouse apartment with far-reaching views over London. Situated in the handsome Art Deco building, Hightrees House, this fantastic apartment has a wrap-around balcony and floor-to-ceiling glass windows in the reception allowing unrivaled views over central and west Lond...","A secluded, one-bedroom penthouse apartment with far-reaching views over Clapham common and the city of London skyline.<br /><br />Situated in the handsome Art Deco building, Hightrees House, this fantastic penthouse apartment has a private south-west facing wrap-around balcony and outdoor entertaining space. Floor-to-ceiling glass windows, allow unobstructed light and views across the city and the South West. The spacious double bedroom has large built in, full height wardrobes and cupboard storage with access to the balcony. <br /><br />The kitchen has stone worktops and is fully equipped with appliances. There is a family size bathroom with overhead shower and large heated towel rail. The large hallway has extensive cupboard storage. <br /><br />This property also enjoys access to a communal roof top terrace, communal gardens, on site concierge and parcel delivery room, private onsite gym, heated indoor swimming pool with changing rooms, secure bicycle storage, CCTV throughout and off-street, allocated parking space. <br /><br />Hightrees House is adjacent to Clapham Common. Clapham South underground station (Zone 2) is only 352 yards away with access to numerous shops (M&S, Tesco’s, Moxsons Fishmongers) bars, restaurants and cafe’s. <br /><br />",51.453312,-0.151772,Flat,SHARE_OF_FREEHOLD,https://media.rightmove.co.uk/239k/238745/141789968/238745_RIC230063_IMG_08_0000.jpeg,bathroom
190,190,190,141789968,550000,1,1.0,"A one-bedroom penthouse apartment with far-reaching views over London. Situated in the handsome Art Deco building, Hightrees House, this fantastic apartment has a wrap-around balcony and floor-to-ceiling glass windows in the reception allowing unrivaled views over central and west Lond...","A secluded, one-bedroom penthouse apartment with far-reaching views over Clapham common and the city of London skyline.<br /><br />Situated in the handsome Art Deco building, Hightrees House, this fantastic penthouse apartment has a private south-west facing wrap-around balcony and outdoor entertaining space. Floor-to-ceiling glass windows, allow unobstructed light and views across the city and the South West. The spacious double bedroom has large built in, full height wardrobes and cupboard storage with access to the balcony. <br /><br />The kitchen has stone worktops and is fully equipped with appliances. There is a family size bathroom with overhead shower and large heated towel rail. The large hallway has extensive cupboard storage. <br /><br />This property also enjoys access to a communal roof top terrace, communal gardens, on site concierge and parcel delivery room, private onsite gym, heated indoor swimming pool with changing rooms, secure bicycle storage, CCTV throughout and off-street, allocated parking space. <br /><br />Hightrees House is adjacent to Clapham Common. Clapham South underground station (Zone 2) is only 352 yards away with access to numerous shops (M&S, Tesco’s, Moxsons Fishmongers) bars, restaurants and cafe’s. <br /><br />",51.453312,-0.151772,Flat,SHARE_OF_FREEHOLD,https://media.rightmove.co.uk/239k/238745/141789968/238745_RIC230063_IMG_09_0000.jpeg,house facade
191,191,191,141789968,550000,1,1.0,"A one-bedroom penthouse apartment with far-reaching views over London. Situated in the handsome Art Deco building, Hightrees House, this fantastic apartment has a wrap-around balcony and floor-to-ceiling glass windows in the reception allowing unrivaled views over central and west Lond...","A secluded, one-bedroom penthouse apartment with far-reaching views over Clapham common and the city of London skyline.<br /><br />Situated in the handsome Art Deco building, Hightrees House, this fantastic penthouse apartment has a private south-west facing wrap-around balcony and outdoor entertaining space. Floor-to-ceiling glass windows, allow unobstructed light and views across the city and the South West. The spacious double bedroom has large built in, full height wardrobes and cupboard storage with access to the balcony. <br /><br />The kitchen has stone worktops and is fully equipped with appliances. There is a family size bathroom with overhead shower and large heated towel rail. The large hallway has extensive cupboard storage. <br /><br />This property also enjoys access to a communal roof top terrace, communal gardens, on site concierge and parcel delivery room, private onsite gym, heated indoor swimming pool with changing rooms, secure bicycle storage, CCTV throughout and off-street, allocated parking space. <br /><br />Hightrees House is adjacent to Clapham Common. Clapham South underground station (Zone 2) is only 352 yards away with access to numerous shops (M&S, Tesco’s, Moxsons Fishmongers) bars, restaurants and cafe’s. <br /><br />",51.453312,-0.151772,Flat,SHARE_OF_FREEHOLD,https://media.rightmove.co.uk/239k/238745/141789968/238745_RIC230063_IMG_10_0000.jpeg,house facade
192,192,192,141789968,550000,1,1.0,"A one-bedroom penthouse apartment with far-reaching views over London. Situated in the handsome Art Deco building, Hightrees House, this fantastic apartment has a wrap-around balcony and floor-to-ceiling glass windows in the reception allowing unrivaled views over central and west Lond...","A secluded, one-bedroom penthouse apartment with far-reaching views over Clapham common and the city of London skyline.<br /><br />Situated in the handsome Art Deco building, Hightrees House, this fantastic penthouse apartment has a private south-west facing wrap-around balcony and outdoor entertaining space. Floor-to-ceiling glass windows, allow unobstructed light and views across the city and the South West. The spacious double bedroom has large built in, full height wardrobes and cupboard storage with access to the balcony. <br /><br />The kitchen has stone worktops and is fully equipped with appliances. There is a family size bathroom with overhead shower and large heated towel rail. The large hallway has extensive cupboard storage. <br /><br />This property also enjoys access to a communal roof top terrace, communal gardens, on site concierge and parcel delivery room, private onsite gym, heated indoor swimming pool with changing rooms, secure bicycle storage, CCTV throughout and off-street, allocated parking space. <br /><br />Hightrees House is adjacent to Clapham Common. Clapham South underground station (Zone 2) is only 352 yards away with access to numerous shops (M&S, Tesco’s, Moxsons Fishmongers) bars, restaurants and cafe’s. <br /><br />",51.453312,-0.151772,Flat,SHARE_OF_FREEHOLD,https://media.rightmove.co.uk/239k/238745/141789968/238745_RIC230063_IMG_11_0000.jpeg,living room
193,193,193,141789968,550000,1,1.0,"A one-bedroom penthouse apartment with far-reaching views over London. Situated in the handsome Art Deco building, Hightrees House, this fantastic apartment has a wrap-around balcony and floor-to-ceiling glass windows in the reception allowing unrivaled views over central and west Lond...","A secluded, one-bedroom penthouse apartment with far-reaching views over Clapham common and the city of London skyline.<br /><br />Situated in the handsome Art Deco building, Hightrees House, this fantastic penthouse apartment has a private south-west facing wrap-around balcony and outdoor entertaining space. Floor-to-ceiling glass windows, allow unobstructed light and views across the city and the South West. The spacious double bedroom has large built in, full height wardrobes and cupboard storage with access to the balcony. <br /><br />The kitchen has stone worktops and is fully equipped with appliances. There is a family size bathroom with overhead shower and large heated towel rail. The large hallway has extensive cupboard storage. <br /><br />This property also enjoys access to a communal roof top terrace, communal gardens, on site concierge and parcel delivery room, private onsite gym, heated indoor swimming pool with changing rooms, secure bicycle storage, CCTV throughout and off-street, allocated parking space. <br /><br />Hightrees House is adjacent to Clapham Common. Clapham South underground station (Zone 2) is only 352 yards away with access to numerous shops (M&S, Tesco’s, Moxsons Fishmongers) bars, restaurants and cafe’s. <br /><br />",51.453312,-0.151772,Flat,SHARE_OF_FREEHOLD,https://media.rightmove.co.uk/239k/238745/141789968/238745_RIC230063_IMG_12_0000.jpeg,service room
194,194,194,141789968,550000,1,1.0,"A one-bedroom penthouse apartment with far-reaching views over London. Situated in the handsome Art Deco building, Hightrees House, this fantastic apartment has a wrap-around balcony and floor-to-ceiling glass windows in the reception allowing unrivaled views over central and west Lond...","A secluded, one-bedroom penthouse apartment with far-reaching views over Clapham common and the city of London skyline.<br /><br />Situated in the handsome Art Deco building, Hightrees House, this fantastic penthouse apartment has a private south-west facing wrap-around balcony and outdoor entertaining space. Floor-to-ceiling glass windows, allow unobstructed light and views across the city and the South West. The spacious double bedroom has large built in, full height wardrobes and cupboard storage with access to the balcony. <br /><br />The kitchen has stone worktops and is fully equipped with appliances. There is a family size bathroom with overhead shower and large heated towel rail. The large hallway has extensive cupboard storage. <br /><br />This property also enjoys access to a communal roof top terrace, communal gardens, on site concierge and parcel delivery room, private onsite gym, heated indoor swimming pool with changing rooms, secure bicycle storage, CCTV throughout and off-street, allocated parking space. <br /><br />Hightrees House is adjacent to Clapham Common. Clapham South underground station (Zone 2) is only 352 yards away with access to numerous shops (M&S, Tesco’s, Moxsons Fishmongers) bars, restaurants and cafe’s. <br /><br />",51.453312,-0.151772,Flat,SHARE_OF_FREEHOLD,https://media.rightmove.co.uk/239k/238745/141789968/238745_RIC230063_IMG_13_0000.jpeg,gym
195,195,195,141789968,550000,1,1.0,"A one-bedroom penthouse apartment with far-reaching views over London. Situated in the handsome Art Deco building, Hightrees House, this fantastic apartment has a wrap-around balcony and floor-to-ceiling glass windows in the reception allowing unrivaled views over central and west Lond...","A secluded, one-bedroom penthouse apartment with far-reaching views over Clapham common and the city of London skyline.<br /><br />Situated in the handsome Art Deco building, Hightrees House, this fantastic penthouse apartment has a private south-west facing wrap-around balcony and outdoor entertaining space. Floor-to-ceiling glass windows, allow unobstructed light and views across the city and the South West. The spacious double bedroom has large built in, full height wardrobes and cupboard storage with access to the balcony. <br /><br />The kitchen has stone worktops and is fully equipped with appliances. There is a family size bathroom with overhead shower and large heated towel rail. The large hallway has extensive cupboard storage. <br /><br />This property also enjoys access to a communal roof top terrace, communal gardens, on site concierge and parcel delivery room, private onsite gym, heated indoor swimming pool with changing rooms, secure bicycle storage, CCTV throughout and off-street, allocated parking space. <br /><br />Hightrees House is adjacent to Clapham Common. Clapham South underground station (Zone 2) is only 352 yards away with access to numerous shops (M&S, Tesco’s, Moxsons Fishmongers) bars, restaurants and cafe’s. <br /><br />",51.453312,-0.151772,Flat,SHARE_OF_FREEHOLD,https://media.rightmove.co.uk/239k/238745/141789968/238745_RIC230063_IMG_14_0000.jpeg,jacuzzy
